session_1, 000002, None, 4, GVWY, 2, 39, 0.051282, RL_FA, 0, 1, 0.000000, 
session_1, 000004, 1, None, GVWY, 2, 39, 0.051282, RL_FA, 0, 1, 0.000000, 
session_1, 000006, 1, 5, GVWY, 2, 39, 0.051282, RL_FA, 0, 1, 0.000000, 
session_1, 000009, 1, 3, GVWY, 2, 39, 0.051282, RL_FA, 0, 1, 0.000000, 
session_1, 000012, 1, 2, GVWY, 3, 39, 0.076923, RL_FA, 0, 1, 0.000000, 
session_1, 000014, 1, 2, GVWY, 3, 39, 0.076923, RL_FA, 0, 1, 0.000000, 
session_1, 000014, 1, 3, GVWY, 5, 39, 0.128205, RL_FA, 0, 1, 0.000000, 
